state_abbr,state_name,variable,date,year,month_num,month_abbr,count,count_est_float,rolling_12mo_count,source_value_type,period,percent_complete,percent_pending_investigation,count_is_estimated,estimation_method
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,23,22.66666666666667,347.0,data_value,12 month-ending,100,0.0316678395496129,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,144,143.91666666666666,1509.0,data_value,12 month-ending,100,0.0188203410245794,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,176,175.75,2008.0,data_value,12 month-ending,100,0.0726462611390934,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,138,138.08333333333331,2034.0,data_value,12 month-ending,100,0.0628320100531216,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,41,41.166666666666664,487.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,57,57.33333333333333,944.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,78,78.41666666666667,1381.0,data_value,12 month-ending,100,0.0101685066821615,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,43,42.833333333333336,400.0,data_value,12 month-ending,100,0.161645848640705,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,12,11.5,95.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ND,North Dakota,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,7,6.916666666666667,83.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,37,36.75,369.0,data_value,12 month-ending,100,0.0288184438040346,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,135,135.41666666666666,2172.0,data_value,12 month-ending,100,0.410496994575575,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,56,56.416666666666664,655.0,data_value,12 month-ending,100,0.149469849128871,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,69,69.0,772.0,data_value,12 month-ending,100,0.177340560797698,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,218,218.33333333333334,2656.0,data_value,12 month-ending,100,0.119320441675032,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,209,208.66666666666669,3600.0,data_value,12 month-ending,100,0.0210843608705498,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,54,53.66666666666667,745.0,data_value,12 month-ending,100,0.162783126366216,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,105,104.75,1338.0,data_value,12 month-ending,100,0.105450625673712,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,49,49.33333333333334,621.0,data_value,12 month-ending,100,0.151647710702829,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,26,26.0,315.0,data_value,12 month-ending,100,0.2389486260454,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,117,116.75,1552.0,data_value,12 month-ending,100,0.0472929183233785,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,6,5.916666666666666,32.0,data_value,12 month-ending,100,0.0343524562006183,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,196,195.66666666666669,2840.0,data_value,12 month-ending,100,0.155061122931016,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,173,173.25,2550.0,data_value,12 month-ending,100,0.0798560873093221,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,35,35.25,335.0,data_value,12 month-ending,100,0.0406963599366945,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,135,134.75,1926.0,data_value,12 month-ending,100,0.0167718130329889,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,20,19.75,211.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,233,233.41666666666669,2687.0,data_value,12 month-ending,100,0.0698292220113852,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,71,70.91666666666667,1297.0,data_value,12 month-ending,100,0.0680414529467183,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2023-12-01,2023,12,DEC,97,96.66666666666667,1158.0,data_value,12 month-ending,100,0.279547790339157,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,30,30.083333333333336,281.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AL,Alabama,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,104,103.91666666666667,1076.0,data_value,12 month-ending,100,0.213496387641121,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AR,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,14,14.333333333333332,268.0,data_value,12 month-ending,100,0.0084583286342618,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,123,122.91666666666669,1784.0,data_value,12 month-ending,100,0.0312353584257379,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,627,626.9166666666666,7853.0,data_value,12 month-ending,100,0.274630040353115,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,69,68.83333333333334,1163.0,data_value,12 month-ending,100,0.0240463438627172,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,97,96.83333333333333,1115.0,data_value,12 month-ending,100,0.006081800212863,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,26,26.333333333333336,481.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,39,39.0,425.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,120,120.41666666666669,1619.0,data_value,12 month-ending,100,0.291733864754646,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,15,14.666666666666664,185.0,data_value,12 month-ending,100,0.0339537611507238,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,14,14.5,190.0,data_value,12 month-ending,100,0.132554076037838,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,163,163.08333333333331,2585.0,data_value,12 month-ending,100,0.167375373201846,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,139,138.66666666666669,1506.0,data_value,12 month-ending,100,0.001415027593038,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,29,28.66666666666667,334.0,data_value,12 month-ending,100,0.0316288877174486,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,103,102.91666666666666,1466.0,data_value,12 month-ending,100,0.0206553375269928,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,124,123.75,1950.0,data_value,12 month-ending,100,0.0646172237209828,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,145,145.08333333333331,1996.0,data_value,12 month-ending,100,0.0607452685130697,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,37,37.166666666666664,474.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,79,79.33333333333333,933.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,116,116.41666666666669,1353.0,data_value,12 month-ending,100,0.010117800101178,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,32,31.833333333333336,389.0,data_value,12 month-ending,100,0.160121109784855,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,8,7.5,88.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ND,North Dakota,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,4,3.916666666666667,80.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,33,32.75,364.0,data_value,12 month-ending,100,0.0216216216216216,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,179,179.41666666666666,2152.0,data_value,12 month-ending,100,0.395304105591298,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,32,32.416666666666664,639.0,data_value,12 month-ending,100,0.14482597523943,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,81,81.0,809.0,data_value,12 month-ending,100,0.190865255826413,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,194,194.33333333333337,2582.0,data_value,12 month-ending,100,0.125055659242276,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,226,225.66666666666669,3467.0,data_value,12 month-ending,100,0.0210173977347916,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,68,67.66666666666667,744.0,data_value,12 month-ending,100,0.16428720179559,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,126,125.75,1358.0,data_value,12 month-ending,100,0.105280396790118,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,64,64.33333333333334,605.0,data_value,12 month-ending,100,0.161176884304302,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,20,20.0,306.0,data_value,12 month-ending,100,0.230414746543779,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,115,114.75,1536.0,data_value,12 month-ending,100,0.0489758793794056,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,3,2.9166666666666665,31.0,data_value,12 month-ending,100,0.0340483486550902,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,204,203.66666666666669,2795.0,data_value,12 month-ending,100,0.169996767667094,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,209,209.25,2540.0,data_value,12 month-ending,100,0.0834410221739168,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,29,29.25,331.0,data_value,12 month-ending,100,0.0449700948869002,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,116,115.75,1864.0,data_value,12 month-ending,100,0.0167116595963491,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,18,17.75,212.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,226,226.41666666666669,2683.0,data_value,12 month-ending,100,0.0698780172872139,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,79,78.91666666666669,1253.0,data_value,12 month-ending,100,0.0679833353670228,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2024-01-01,2024,1,JAN,69,68.66666666666667,1132.0,data_value,12 month-ending,100,0.268162878006518,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,36,36.083333333333336,298.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AL,Alabama,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,71,70.91666666666667,1054.0,data_value,12 month-ending,100,0.218579234972678,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AR,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,7,7.333333333333332,255.0,data_value,12 month-ending,100,0.0084153833207102,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,99,98.91666666666669,1748.0,data_value,12 month-ending,100,0.03268763412589,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,567,566.9166666666666,7760.0,data_value,12 month-ending,100,0.270516717325228,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,72,71.83333333333334,1138.0,data_value,12 month-ending,100,0.0240069838498472,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,80,79.83333333333333,1090.0,data_value,12 month-ending,100,0.006076626257102,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,26,26.33333333333333,471.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,35,35.0,419.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
FL,Florida,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,386,386.25,4637.0,data_value,12 month-ending,100,0.122942539408242,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,83,83.41666666666667,1581.0,data_value,12 month-ending,100,0.293549079974225,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,11,10.666666666666664,185.0,data_value,12 month-ending,100,0.0276820866141732,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,22,22.5,179.0,data_value,12 month-ending,100,0.131989440844732,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,164,164.08333333333331,2506.0,data_value,12 month-ending,100,0.173393178062151,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,124,123.66666666666669,1481.0,data_value,12 month-ending,100,0.0014087681731094,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,27,26.66666666666667,328.0,data_value,12 month-ending,100,0.0315579087625793,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,89,88.91666666666666,1421.0,data_value,12 month-ending,100,0.0206549496770317,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,114,113.75,1908.0,data_value,12 month-ending,100,0.0646067869429684,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,128,128.08333333333331,1968.0,data_value,12 month-ending,100,0.0643646827199758,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,35,35.166666666666664,466.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,58,58.33333333333333,913.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,98,98.41666666666667,1329.0,data_value,12 month-ending,100,0.0100864553314121,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,42,41.833333333333336,398.0,data_value,12 month-ending,100,0.165567723008104,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,8,7.5,89.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ND,North Dakota,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,6,5.916666666666667,79.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,30,29.75,352.0,data_value,12 month-ending,100,0.0214992116955712,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,185,185.41666666666666,2113.0,data_value,12 month-ending,100,0.370375269514147,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,36,36.41666666666666,636.0,data_value,12 month-ending,100,0.144374068554396,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,72,72.0,842.0,data_value,12 month-ending,100,0.200347268598905,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,171,171.33333333333334,2525.0,data_value,12 month-ending,100,0.134327228696837,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,208,207.66666666666669,3332.0,data_value,12 month-ending,100,0.0209265014764809,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,55,54.66666666666667,731.0,data_value,12 month-ending,100,0.169989892492879,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,90,89.75,1362.0,data_value,12 month-ending,100,0.105250847854052,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,50,50.333333333333336,594.0,data_value,12 month-ending,100,0.155571210520136,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,12,12.0,300.0,data_value,12 month-ending,100,0.23796448837635,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,89,88.75,1496.0,data_value,12 month-ending,100,0.0522420548541576,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,1,0.9166666666666665,30.0,data_value,12 month-ending,100,0.0336927223719677,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,185,184.66666666666669,2747.0,data_value,12 month-ending,100,0.183781848558983,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,202,202.25,2537.0,data_value,12 month-ending,100,0.0841193726488208,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,33,33.25,338.0,data_value,12 month-ending,100,0.0447167195814515,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,128,127.75,1830.0,data_value,12 month-ending,100,0.0179576967971165,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,16,15.75,207.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,230,230.41666666666669,2744.0,data_value,12 month-ending,100,0.0713007069389241,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,68,67.91666666666667,1234.0,data_value,12 month-ending,100,0.069411907612751,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,61,60.66666666666667,1097.0,data_value,12 month-ending,100,0.268461919709235,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WY,Wyoming,"Synthetic opioids, excl. methadone (T40.4)",2024-02-01,2024,2,FEB,1,1.1666666666666679,41.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,26,26.083333333333336,308.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AL,Alabama,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,81,80.91666666666667,1028.0,data_value,12 month-ending,100,0.217134845868454,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AR,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,3,3.333333333333332,254.0,data_value,12 month-ending,100,0.0084134952463751,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,129,128.91666666666669,1713.0,data_value,12 month-ending,100,0.0313363530182606,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,574,573.9166666666666,7611.0,data_value,12 month-ending,100,0.270099263180096,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2024-03-01,2024,3,MAR,91,90.83333333333334,1138.0,data_value,12 month-ending,100,0.0218512367800018,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
