state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
AL,Alabama,2019,293090,DIMETHYL SULFOXIDE DMSO INDUSTRIAL 3010-510 LOT: IND191209 HTC CODE: 2930 THE ABOVE MATERIAL IS TO IMPORTED UNDER O.G.L. AS PER EXPORT & IMPORT POLICY 2015-2020 PERIOD. 14 DAYS FREE DETENTION PERIOD SPARCHEM/ REAXA LIMITED/ SC# 2019REA070 DATED 05/12/2019/ SPARCHEM PO# SPARCHEM/ IMP/ 345/19-20 DATED 06/12/19 IEC# 0300012896 GST# 27ABBFS9318P1ZH EMAIL ID: ------------------------------,2,200000.0,38320.11328125
AL,Alabama,2019,293090,DIMETHYL SULFOXIDE DMSO INDUSTRIAL 3010-510 LOT:IND190923 HTC CODE:2930 THE ABOVE MATERIAL IS TO BE IMPORTED UNDER O.G.L AS PER EXPORT & IMPORT POLICY 2015-2020 PERIOD. 14 DAYS FREE DETENTION PERIOD SPARCHEM/ REAXA LIMITED/ SC# 2019REA059 DATED 30/08/2019/ SPARCHEM PO# SPARCHEM/IMP/306/19-20 DATED 30/08/19 IEC# 0300012896 GST# 27ABBFS9318P1ZH EMAIL ID: ------------------------------,2,200000.0,18411.724609375
AL,Alabama,2019,293090,DIMETHYL SULFOXIDE DMSO INDUTRIAL 3010-510 LOT: IND191014 HTC CODE:2930 THE ABOVE MATERIAL IS TO BE IMPORTED UNDER O.G.L. AS PER EXPORT & IMPORT POLICY 2015-2020 PERIOD. 14 DAYS FREE DETENTION SPARCHEM/ REAXA LIMITED/SC# 2019REA059 DATED 30/08/2019/ SPARCHEM PO# SPARCHEM/IMP/306/19-20 DATED 30/08/19 IEC# 0300012896 GST# 27ABBFS9318P1ZH EMAIL ID: ------------------------------,2,200000.0,31966.169921875
AL,Alabama,2019,293590,"DIMETHYL SULFOXIDE ------------------------------ THE ABOVE MATERIAL IS TO BE IMPORTED UNDER O.G.L. AS PER EXPORT&IMPORT POLICY 2015-2020 PERIOD.14 DAYS FREE DETENTION PERIOD.SPARCHEM/REAXA LIMITED/SC#2019REA009 DATED 25/01/2019/SPARCHEM PO#SPARCHEM/IMP/233/18-19 DATED 28/01/19. IEC CODE:0300012896, GST#27ABBFS9318P1ZH, AND EMAIL",2,200000.0,37535.55859375
CA,California,2019,280038,DEHYBOR ANHYDROUS BORAX,4,370800.0,50427.64453125
CA,California,2019,280038,NEOBOR BORAX PENTAHYDRATE,2,401800.0,96740.71875
CA,California,2019,280038,"NEOBOR BORAX PENTAHYDRATE, TECHNICAL GRADE, GRANULAR",4,502760.0,87136.0
CA,California,2019,280038,"NEOBOR BORAX PENTAHYDRATE, TECHNICAL GRADE, GRANULAR / OTHER DISODIUM TETRABORATE-REFINE BORAX",1,200900.0,47686.359375
CA,California,2019,280038,"NEOBOR BORAX PENTAHYDRATE, TECHNICAL GRADE, GRANULAR, 25KG BAG",2,241080.0,61648.30078125
CA,California,2019,280038,"OPTIBOR BORIC ACID, TECHNICAL GRADE, GRANULAR",2,101980.0,36852.94140625
CA,California,2019,280038,"OTHER DISODIUM TETRABORATE-REFINE BORAX / NEOBOR BORAX PENTAHYDRATE, TECHNICAL GRADE, GRANULAR",1,80360.0,25086.173828125
CA,California,2019,280038,"OXIDES OF BORON, BORIC ACIDS",2,200900.0,54702.96875
CA,California,2019,392069,"STOCKLOT OF UNPRINTED PACKAGING MATERIAL IN MIX SIZE AND MICRONS. AES ITN # X20191105528061 FREIGHT PREPAID UPTO MUNDRA, INDIA SHIPPERS LOAD, STOWE AND COUNT DESTINATION HANDLING CHARGES COLLECT. 14 DAYS FREE TIME AT DESTINATION",1,100000.0,45426.11328125
CT,Connecticut,2019,151530,CASTORWAX* 50 LB BAG,2,20000.0,23108.6953125
CT,Connecticut,2019,381590,109410 SB200 POWDER/1528SDR/10X10/100KG DELIVERY: 80002066,2,20000.0,27823.2578125
CT,Connecticut,2019,390730,109410 SB200 POWDER/1528SDR/10X10/100KG,2,20000.0,41665.69140625
CT,Connecticut,2019,441520,280 PACKAGES ON 7 PALLETS,2,20000.0,8968.232421875
FL,Florida,2019,130239,CARRAGEENAN TECHNICAL GRADE,1,0.0,114.849
FL,Florida,2019,285000,BOROHIDRURO DE POTASIO,1,190.0,10006.976
FL,Florida,2019,285000,BOROHIDRURO DE POTASIO PARTIDA 1,1,299.0,15263.602
FL,Florida,2019,290544,SORBITOL POWDER TECHNICAL GRADE,1,0.0,446.125
FL,Florida,2019,290719,BUTYLATED HYDROXYTOLUENE,1,0.0,51.044
FL,Florida,2019,291619,POTASSIUM SORBATE TECHNICAL GRADE,1,0.0,4900.225999999999
FL,Florida,2019,291631,BENZOIC ACID,1,0.0,5104.402000000001
FL,Florida,2019,292910,DIISOCIANATO DE TOLUENO,3,60000.0,123019.995
FL,Florida,2019,390720,POLIOL CONVENCIONAL,2,44620.0,75853.986
FL,Florida,2019,392390,PALETA DE PLASTICO,1,10.0,3.224
GA,Georgia,2019,340490,"EASTMAN(TM) DB ACETATE, 204.1 KG (450 LB), DRUM EMN ORDER: 3414302 CUSTOMER ORDER: MINGDOU-DBAC-1905 HS CODE: 2915.39.9500 'ATTN:JOYCE/MR.ZHANG HENG 19EXT:807; 52911256 USCI:91310115774754391J SHIPPER'S LOAD, STOWAGE AND COUNT EMERGENCY CONTACT: FOR HELP IN A CHEMICAL EMERGENCY INVOLVING SPILL, LEAK, FIRE OR EXPOSURE, CALL TOLL FREE 800-424-9300 DAY OR NIGHT. OUTSIDE CONTINENTAL USA, CALL 1-703-527-3887 COLLECT DAY OR NIGHT. NLR FMC# 0150-F CHB#5611",1,100000.0,0.0
GA,Georgia,2019,340490,"EASTMAN(TM) DB ACETATE, 204.1 KG (450 LB), DRUM EMN ORDER: 3414303 CUSTOMER ORDER: MINGDOU-DBAC-1906 HS CODE: 2915.39.9500 'ATTN:JOYCE/MR.ZHANG HENG 19 EXT:807; 52911256 USCI:91310115774754391J SHIPPER'S LOAD, STOWAGE AND COUNT EMERGENCY CONTACT: FOR HELP IN A CHEMICAL EMERGENCY INVOLVING SPILL, LEAK, FIRE OR EXPOSURE, CALL TOLL FREE 800-424-9300 DAY OR NIGHT. OUTSIDE CONTINENTAL USA, CALL 1-703-527-3887 COLLECT DAY OR NIGHT. NLR FMC# 0150-F CHB#5611",3,300000.0,186814.74609375
IL,Illinois,2019,151530,CASTORWAX* 50 LB BAG,1,10000.0,19070.380859375
IL,Illinois,2019,210690,54 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10000.0,6833.60986328125
IL,Illinois,2019,280610,"4 BOX(ES) CONTAINING UN 1789,HYDROCHLORIC ACID, CLASS 8,PKG GRP II, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 24 X MALL 500ML CLEAR GLASS BOTTLE(S), 9535 01JTB LIMITED QUANTITY , EMS F/A,S/B CHEMICALS NOS NLR",1,100.0,737.0731811523438
IL,Illinois,2019,280610,"6 BOX(ES) CONTAINING UN 1789,HYDROCHLORIC ACID, CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 36 X CLEAR GLASS BOTTLE(S), 9535 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,1000.0,2131.3232421875
IL,Illinois,2019,280610,"8 BOX(ES) CONTAINING UN 1789,HYDROCHLORIC ACID, CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 48 X CLEAR GLASS BOTTLE(S), 9539 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,1000.0,2131.3232421875
IL,Illinois,2019,280700,"1 BOX(ES) CONTAINING UN 1830,SULPHURIC ACID (WITH MORE THAN 51% ACID), CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 6 X CLEAR GLASS BOTTLE(S), 5374 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,100.0,617.7429809570312
IL,Illinois,2019,280700,"1 BOX(ES) CONTAINING UN 1830,SULPHURIC ACID (WITH MORE THAN 51% ACID), CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 6 X CLEAR GLASS BOTTLE(S), 9684 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,100.0,617.7429809570312
IL,Illinois,2019,280920,"1 BOX(ES) CONTAINING UN 1805, PHOSPHORIC ACID SOLUTION, CLASS 8,PKG GRP III, ARROW - KEEP UPRIGHT, , 6 X CLEAR GLASS BOTTLE(S), 2788 46MAC , EMS F/-A,/S CHEMICALS NOS NLR",1,100.0,617.7429809570312
IL,Illinois,2019,280920,"1 BOX(ES) CONTAINING UN1805, PHOSPHORIC ACID CLASS 8, PG III EMS 8-08 EMS F-A, S-B CHEMICALS NOS NLR",1,100.0,617.7429809570312
IL,Illinois,2019,281511,"1 BOX(ES) CONTAINING UN 1824, SODIUM HYDROXIDE SOLUTION, CLASS 8,PKG GRP II, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 12 X 500ML HDPE PRESSURE BOTTOM POLY BOTTLE(S), 3727 01JTB LIMITED QUANTITY , EMS F/A,S/B CHEMICALS NOS NLR",1,10.0,0.0
IL,Illinois,2019,290110,"4 BOX(ES) CONTAINING UN 1208,HEXANES,CLASS 3, PKG GRP II,FP -23 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 24 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 9304 02JTB LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS NLR",1,100.0,737.0731811523438
IL,Illinois,2019,291411,"1 20 CONTAINER CONTAINING 17 BOX(ES) CONTAINING UN 1090,ACETONE,CLASS 3, PKG GRP II,FP -20 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 30 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 2440 06MAC LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS AESX20190821332362 NLR",1,1000.0,3447.62744140625
IL,Illinois,2019,291411,"3 BOX(ES) CONTAINING UN 1090,ACETONE,CLASS 3, PKG GRP II,FP -20 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 18 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 9002 02JTB LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS NLR",1,100.0,737.0731811523438
IL,Illinois,2019,291521,"3 BOX(ES) CONTAINING UN 2789,ACETIC ACID GLACIAL, CLASS 8 (3),PKG GRP II,FP 39 C ARROW - KEEP UPRIGHT , 18 X CLEAR GLASS BOTTLE(S), 9508 03JTB , EMS F/E,S/C CHEMICALS NOS NLR",1,100.0,737.0731811523438
IL,Illinois,2019,292211,"4 BOX(ES) CONTAINING UN 3267, CORROSIVE LIQUID BASIC ORGANIC N.O.S. (ETHANOLAMINE) CLASS 8,PKG GRP III,FP 110 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 4 X 4L POLY BOTTLE PRESSURE BOTTOM(S), 6475 05JTB LIMITED QUANTITY , EMS F/A,S/B CHEMICALS NLR",1,100.0,1333.3514404296875
IL,Illinois,2019,292690,"2 BOX(ES) CONTAINING UN 1648,ACETONITRILE,CLASS 3, PKG GRP II,FP 2 C, ARROW - KEEP UPRIGHT , 8 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9829 03JTB , EMS F/E,S/D CHEMICALS NLR",1,100.0,0.0
IL,Illinois,2019,293399,12 DRUM(S) CONTAINING CHEMICALS NOS NLR,1,10000.0,22673.056640625
IL,Illinois,2019,293399,140 DRUM(S) CONTAINING CHEMICALS NOS NLR,1,10000.0,29176.595703125
IL,Illinois,2019,382499,20 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,1000.0,1448.0020751953125
IL,Illinois,2019,441520,280 PACKAGES ON 7 PALLETS,1,10000.0,7086.82373046875
MD,Maryland,2019,292249,1 X 40 STANDARD CONTAINER SLAC 20 SACKS FLEXATRAC-NTA-100 - SODIUM NITRILOTRIACETATE 20000.00 NET KGS HARMONIZED CODE: 292249,1,100000.0,18260.197265625
MI,Michigan,2019,340242,LOADED INTO 1 20'CONTAINER(S) POLYOX(TM) WSR 205 AMERCHOL 140 LB FIBER DRUM HAZARDOUS GOODS INFO NOT REGULATED FOR TRANSPORT NET WEIGHT :1270.0000 KG,1,10000.0,9939.0810546875
MI,Michigan,2019,340420,LOADED INTO 1 20'CONTAINER(S) CARBOWAX(TM) SENTRY(TM) POLYETHYLENE GLYCOL 1 450 NF FLAKE (INHIBITED) 50 LB BAG HAZARDOUS GOODS INFO NOT REGULATED FOR TRANSPORT NET WEIGHT :2721.6000 KG,1,10000.0,9977.078125
MI,Michigan,2019,382499,PMX-1502 FLUID,1,0.0,9.961524069648345
NC,North Carolina,2019,340420,LOADED INTO 1 20'CONTAINER(S) CARBOWAX(TM) SENTRY(TM) POLYETHYLENE GLYCOL 4 00 NF; MACROGOL 400 PH. EUR. 515 LB STEEL DRUM,1,100000.0,0.0
NC,North Carolina,2019,340420,LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) CARBOWAX(TM) SENTRY(TM) POLYETHYLENE GLYCOL 4 00 NF; MACROGOL 400 PH. EUR. 515 LB STEEL DRUM,2,200000.0,61620.037109375
NC,North Carolina,2019,340420,LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) CARBOWAX(TM) SENTRY(TM) POLYETHYLENE GLYCOL 4 00 NF; MACROGOL 400 PH. EUR. 515 LB STEEL DRUM HAZARDOUS GOODS INFO UNITED STATES NOT REGULATED FOR TRANSPORT IMDG NET WEIGHT :18688.0000 KG,1,100000.0,30881.146484375
NJ,New Jersey,2019,282510,HIDRATO DE HIDRAZINA,1,12102.0,68296.005
NJ,New Jersey,2019,282510,HIDRATO DE HIDRAZINA GRADO 35,1,4173.0,14090.878
NJ,New Jersey,2019,283526,"STC-640 BAGS REGENT 12XX FCC 25KGBG CHEMICALS, NON HAZ HS CODE 2835.26.0000 SHIPPER REF 6373997 CUSTOMER PO: 4500399156 GEODIS REF SPH2S036275 S/C19-063WW",1,100000.0,27553.734375
NY,New York,2019,281122,DIOXIDO DE SILICIO,33,580041.0,288786.664
NY,New York,2019,282890,"1 X 40 HC CONTAINER SLAC 8 IBC'S & 8 PALLETS (32 DRUMS) UN 1908 CHLORITE SOLUTION CLASS 8, PG II EMS F-A, S-B, ERG# 154 MARINE POLLUTANT: YES ECN: 703 527 3887",1,100000.0,23754.58984375
NY,New York,2019,282890,"1 X 40 HC CONTAINER SLAC 8 IBC'S & 8 PALLETS (32 DRUMS) UN 1908 SODIUM CHLORITE SOLUTION CLASS 8, PG II EMS F-A, S-B, ERG# 154 MARINE POLLUTANT: YES ECN: 703 527 3887",2,200000.0,24004.357421875
NY,New York,2019,292910,DIISOCIANATO DE TOLUENO,1,20000.0,41640.026
NY,New York,2019,382440,ADITIVO PREPARADO PARA MORTEROS U HORMIGONES,1,18711.0,13340.195
PA,Pennsylvania,2019,210690,196 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10000.0,9994.91015625
PA,Pennsylvania,2019,210690,48 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10000.0,6720.7216796875
PA,Pennsylvania,2019,210690,56 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10000.0,6640.3447265625
PA,Pennsylvania,2019,210690,69 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10000.0,6720.7216796875
PA,Pennsylvania,2019,280610,"1 BOX(ES) CONTAINING UN1789, HYDROCHLORIC ACID CLASS 8, PG II EMS 8-03 EMS F-A, S-B CHEMICALS NOS NLR",1,10.0,152.79397583007812
PA,Pennsylvania,2019,280610,"2 BOX(ES) CONTAINING UN 1789,HYDROCHLORIC ACID, CLASS 8,PKG GRP II, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 12 X MALL 500ML CLEAR GLASS BOTTLE(S), 9535 01JTB LIMITED QUANTITY , EMS F/A,S/B CHEMICALS NOS NLR",1,10.0,183.8836975097656
PA,Pennsylvania,2019,280610,"3 PAIL(S) CONTAINING UN1789, HYDROCHLORIC ACID CLASS 8, PG II EMS 8-03 EMS F-A, S-B CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,280610,"38 BOX(ES) CONTAINING UN 1789, HYDROCHLORIC ACID CLASS 8 II EMS 8-03 LABEL : CORROSIVE ARROW KEEP UPRIGHT 6LB CLEAR GLASS BOTTLE CHEMICALS NOS NLR",1,1000.0,3395.673095703125
PA,Pennsylvania,2019,280610,"5 BOX(ES) CONTAINING UN 1789,HYDROCHLORIC ACID, CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 30 X CLEAR GLASS BOTTLE(S), 9535 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,1000.0,2074.409912109375
PA,Pennsylvania,2019,280700,"3 BOX(ES) CONTAINING UN 1830,SULPHURIC ACID (WITH MORE THAN 51% ACID), CLASS 8,PKG GRP II, ARROW - KEEP UPRIGHT , 18 X CLEAR GLASS BOTTLE(S), 9684 03JTB , EMS F/A,S/B CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,280700,"3 BOX(ES) CONTAINING UN1830, SULFURIC ACID (WITH MORE THAN 51% ACID) CLASS 8, PG II EMS 8-06 EMS F-A, S-B CHEMICALS NOS NLR",1,100.0,0.0
PA,Pennsylvania,2019,281420,"4 BOX(ES) CONTAINING UN2924, FLAMMABLE LIQUID, CORROSIVE, N.O.S. (METHANOL, TETRABUTYLAMMONIUM HYDROXIDE) CLASS 3, (8), PG II FLASHPOINT 11 C EMS 3-02 EMS F-E, S-C CHEMICALS NOS NLR",1,10.0,183.69622802734375
PA,Pennsylvania,2019,283526,"STC-640 BAGS REGENT 12XX FCC 25KGBG CHEMICALS, NON HAZ HS CODE 2835.26.0000 SHIPPER REF 6373997 CUSTOMER PO: 4500399156 GEODIS REF SPH2S036275 S/C19-063WW",1,100000.0,18791.400390625
PA,Pennsylvania,2019,290312,"9 BOX(ES) CONTAINING UN1593, DICHLOROMETHANE CLASS 6.1, PG III EMS 6.1-02 EMS F-A, S-A CHEMICALS NOS NLR",1,1000.0,2074.409912109375
PA,Pennsylvania,2019,290511,""" 3 BOX(ES) CONTAINING UN 1230, METHANOL CLASS 3 II (6.1) FLASHPOINT 12 C """"LIMITED QUANTITY"""" EMS 3-06 EMS F-E, S-D CHEMICALS NOS 9049 02JTB: METHANOL, ANHYDROUS NLR""",1,100.0,725.4225463867188
PA,Pennsylvania,2019,290511,"135 BOX(ES) CONTAINING UN 1230,METHANOL,CLASS 3 (6.1) PKG GRP II,FP 12 C, ARROW - KEEP UPRIGHT , 80 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9093 68JTB , EMS F/E,S/D CHEMICALS NOS NLR",1,10000.0,14359.3759765625
PA,Pennsylvania,2019,290511,"4 BOX(ES) CONTAINING UN 1230,METHANOL,CLASS 3 (6.1) PKG GRP II,FP 12 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 24 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 9049 02JTB LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,290511,"54 BOX(ES) CONTAINING UN1230, METHANOL CLASS 3, (6.1), PG II FLASHPOINT 12 C EMS 3-06 EMS F-E, S-D CHEMICALS NOS NLR",1,1000.0,3423.033203125
PA,Pennsylvania,2019,290512,"384 BOX(ES) CONTAINING UN1219, ISOPROPANOL CLASS 3, PG II FLASHPOINT 12 C EMS 3-06 EMS F-E, S-D CHEMICALS NOS NLR",1,10000.0,14483.7177734375
PA,Pennsylvania,2019,290512,"8 DRUM(S) CONTAINING UN1219, ISOPROPANOL CLASS 3, PG II FLASHPOINT 12 C EMS 3-06 EMS F-E, S-D CHEMICALS NOS NLR",1,10000.0,8902.3681640625
PA,Pennsylvania,2019,290539,1 BOX(ES) CONTAINING CHEMICALS NOS NLR,3,30.0,458.3819274902344
PA,Pennsylvania,2019,290539,2 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,10.0,183.69622802734375
PA,Pennsylvania,2019,290539,27 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,1000.0,3423.033203125
PA,Pennsylvania,2019,290539,5 BOX(ES) CONTAINING CHEMICALS NOS NLR,1,100.0,731.7546997070312
PA,Pennsylvania,2019,291411,"1 20 CONTAINER CONTAINING 5 BOX(ES) CONTAINING UN 1090,ACETONE,CLASS 3, PKG GRP II,FP -20 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 30 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 2440 06MAC LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS AESX20191022742747 NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,291411,"1 40 CONTAINER CONTAINING 12 BOX(ES) CONTAINING UN1090, ACETONE CLASS 3, PG II FLASHPOINT -20 C EMS 3-06 EMS F-E, S-D CHEMICALS NOS AESX20191002664624 NLR",1,1000.0,3395.673095703125
PA,Pennsylvania,2019,291411,"1 40 CONTAINER CONTAINING 30 DRUM(S) CONTAINING UN1090, ACETONE CLASS 3, PG II FLASHPOINT -20 C EMS 3-06 EMS F-E, S-D CHEMICALS NOS AESX20191115147243 EXPORT LICENSE # OPA",1,1000.0,3423.033203125
PA,Pennsylvania,2019,291411,"12 BOX(ES) CONTAINING UN 1090,ACETONE,CLASS 3, PKG GRP II,FP -20 C, ARROW - KEEP UPRIGHT , 48 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9254 03JTB , EMS F/E,S/D CHEMICALS NOS NLR",1,1000.0,3395.673095703125
PA,Pennsylvania,2019,291411,"199 BOX(ES) CONTAINING UN1090, ACETONE CLASS 3, II EMS 3-06 FLASHPOINT -20 DEG C. LABEL FLAMMABLE LIQUID ARROW- KEEP UPRIGHT 4L PLASTIC BOTTLES CHEMICALS NOS 9005 68JTB: ACETONE",1,10000.0,0.0
PA,Pennsylvania,2019,291411,"2 BOX(ES) CONTAINING UN1090, ACETONE CLASS 3, II FLASHPOINT -20C EMS F-E, S-D, ERG# 127 CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,291521,"4 BOX(ES) CONTAINING UN 2789,ACETIC ACID GLACIAL, CLASS 8 (3),PKG GRP II,FP 39 C ARROW - KEEP UPRIGHT , 12 X CLEAR GLASS BOTTLE(S), 9508 03JTB , EMS F/E,S/C CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,291521,"4 BOX(ES) CONTAINING UN2789, ACETIC ACID, GLACIAL (WITH MORE THAN 80% ACID, BY MASS) CLASS 8 II (3) FLASHPOINT 40 C EMS 8-04 LABEL CORROSIVE SECONDARY LABEL FLAMMABLE LIQUID ARROW - KEEP UPRIGHT CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,291524,"2 BOX(ES) CONTAINING UN1715, ACETIC ANHYDRIDE CLASS 8, (3), PG II EMS 8-04 EMS F-E, S-C CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,291531,"1 BOX(ES) CONTAINING UN 1173,ETHYL ACETATE,CLASS 3, PKG GRP II,FP -4 C, ARROW - KEEP UPRIGHT , 4 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9282 03JTB , EMS F/E,S/D CHEMICALS NOS NLR",1,100.0,599.1978759765625
PA,Pennsylvania,2019,291531,"2 BOX(ES) CONTAINING UN 1173,ETHYL ACETATE,CLASS 3, PKG GRP II,FP -4 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 12 X 1L NARROW MOUTH AMBER GLASS BOTTLE(S), 4992 06MAC LIMITED QUANTITY , EMS F/E,S/D CHEMICALS NOS NLR",1,100.0,725.4225463867188
PA,Pennsylvania,2019,292119,"1 BOX(ES) CONTAINING UN1296, TRIETHYLAMINE CLASS 3, (8), PG II FLASHPOINT -9 C EMS 3-02 EMS F-E, S-C CHEMICALS NOS NLR",1,10.0,179.25645446777344
PA,Pennsylvania,2019,292211,"3 BOX(ES) CONTAINING UN 3267, CORROSIVE LIQUID BASIC ORGANIC N.O.S. (ETHANOLAMINE) CLASS 8,PKG GRP III,FP 110 C, LIMITED QUANTITY, ARROW - KEEP UPRIGHT , 12 X 4L POLY BOTTLE PRESSURE BOTTOM(S), 6475 05JTB LIMITED QUANTITY , EMS F/A,S/B CHEMICALS NLR",1,100.0,1312.275634765625
PA,Pennsylvania,2019,292690,"189 BOX(ES) CONTAINING UN 1648, ACETONITRILE CLASS 3,PG II FLASHPOINT 2 C EMS 3-06 CHEMICALS NOS NLR",1,10000.0,28810.365234375
PA,Pennsylvania,2019,292690,"27 BOX(ES) CONTAINING UN 1648,ACETONITRILE,CLASS 3, PKG GRP II,FP 2 C, ARROW - KEEP UPRIGHT , 216 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9017 03JTB , EMS F/E,S/D CHEMICALS NOS NLR",1,1000.0,7384.4013671875
PA,Pennsylvania,2019,292690,"5 BOX(ES) CONTAINING UN 1648,ACETONITRILE,CLASS 3, PKG GRP II,FP 2 C, ARROW - KEEP UPRIGHT , 20 X 4L NARROW MOUTH AMBER GLASS BOTTLE(S), 9829 03JTB , EMS F/E,S/D CHEMICALS NLR",1,100.0,1312.275634765625
PA,Pennsylvania,2019,293399,16 DRUM(S) CONTAINING CHEMICALS NOS NLR,1,10000.0,22414.021484375
PA,Pennsylvania,2019,293399,"18 BOX(ES) CONTAINING UN 1325, FLAMMABLE SOLIDS, ORGANIC, NOS N.O.S. CLASS 4.1, (PACKAGING GROUP II OR III) MARINE POLLUTANT 24 HOUR EMERGENCY RESPONSE NUMBER EMS F-A, S-G, ERG# 133 CHEMICALS NOS NLR",1,10.0,911.9763793945312
PA,Pennsylvania,2019,293399,23 DRUM(S) CONTAINING CHEMICALS NOS NLR,1,1000.0,7443.8994140625
PA,Pennsylvania,2019,382499,60 DRUM(S) CONTAINING CHEMICALS NOS NLR,1,1000.0,0.0
PA,Pennsylvania,2019,853329,"135 BOX(ES) CONTAINING UN 1230, METHANOL CLASS 3 (6.1) PG II FLASHPOINT 12 C EMS FE,SD CHEMICALS NOS NLR",1,10000.0,11037.166015625
SC,South Carolina,2019,285000,"UN1426,SODIUM BOROHYDRIDE,4.3,I NAERG: 138 F-G, S-O 109410 SB200 POWDER/1528SDR/10X10/100KG HTS: 285000",2,20000.0,30287.6845703125
SD,South Dakota,2019,842430,MAQUINA PARA LIMPIEZA COMPLETA CON SU LANZA Y PISTOLA ASPERSORA,1,624.0,15145.119
TN,Tennessee,2019,291539,"EASTMAN(TM) DB ACETATE, 204.1 KG (450 LB), DRUM EMN ORDER: 3414303 CUSTOMER ORDER: MINGDOU-DBAC-1906 HS CODE: 2915.39.9500 'ATTN:JOYCE/MR.ZHANG HENG 19 EXT:807; 52911256 USCI:91310115774754391J SHIPPER'S LOAD, STOWAGE AND COUNT EMERGENCY CONTACT: FOR HELP IN A CHEMICAL EMERGENCY INVOLVING SPILL, LEAK, FIRE OR EXPOSURE, CALL TOLL FREE 800-424-9300 DAY OR NIGHT. OUTSIDE CONTINENTAL USA, CALL 1-703-527-3887 COLLECT DAY OR NIGHT. NLR FMC# 0150-F CHB#5611",1,100000.0,0.0
TN,Tennessee,2019,291550,ACIDO PROPIONICO,2,158372.0,203115.714
